3.276850000000000000e+05,1.050258999999999915e-02
3.276850000000000000e+05,1.050258999999999915e-02
4.968170000000000000e+05,1.886144999999999836e-02
3.705870000000000000e+05,3.066200000000000154e-04
4.470570000000000000e+05,7.263200000000000255e-04
3.535270000000000000e+05,1.226592999999999954e-02
5.019930000000000000e+05,6.147000000000000608e-05
4.551760000000000000e+05,5.053150000000000176e-03
5.150100000000000000e+05,4.274870000000000059e-03
3.028960000000000000e+05,8.447279999999999719e-03
4.065100000000000000e+05,9.045999999999999788e-04
4.216720000000000000e+05,6.654440000000000181e-03
5.013450000000000000e+05,1.209394999999999915e-02
5.033350000000000000e+05,1.393850000000000080e-03
1.669910000000000000e+05,1.329093999999999935e-02
3.681920000000000000e+05,7.576020000000000150e-03
2.397880000000000000e+05,2.733243999999999951e-02
3.377600000000000000e+05,8.475109999999999241e-03
3.479720000000000000e+05,7.552159999999999603e-03
3.433400000000000000e+04,1.175739999999999945e-02
2.090920000000000000e+05,2.569319999999999937e-03
4.909760000000000000e+05,3.759469999999999999e-03
3.843540000000000000e+05,8.226549999999999141e-03
3.598270000000000000e+05,1.204511999999999944e-02
4.250810000000000000e+05,6.111209999999999733e-03
3.204110000000000000e+05,2.146622000000000113e-02
1.781910000000000000e+05,1.570070000000000146e-02
4.946610000000000000e+05,7.069259999999999954e-03
4.608810000000000000e+05,6.250890000000000266e-03
4.968170000000000000e+05,1.886144999999999836e-02
5.081730000000000000e+05,1.208547999999999914e-02
4.244910000000000000e+05,5.584969999999999865e-03
4.840340000000000000e+05,1.354504999999999945e-02
4.750940000000000000e+05,1.588089000000000167e-02
5.030920000000000000e+05,4.761790000000000120e-03
3.210000000000000000e+05,1.239139999999999903e-03
4.095070000000000000e+05,1.186237000000000055e-02
1.684770000000000000e+05,4.423360000000000312e-03
5.151700000000000000e+05,4.157600000000000011e-03
1.826660000000000000e+05,2.504730000000000151e-03
2.120500000000000000e+05,9.302059999999999149e-03
4.405900000000000000e+04,1.544440000000000049e-02
6.462800000000000000e+04,3.759815999999999853e-02
