100033,0,1193493020,1297559374,1983,913,33,3301,1,158,0,50,4,1,1,1,4,1,0,1,174,30,1,1,22,28,160,170,0,1,20,1,1,34,3401
100033,0,1193493020,1297559374,1983,913,33,3301,1,158,0,50,4,1,1,1,4,1,0,1,174,30,1,1,22,28,160,170,0,1,20,1,1,34,3401
31620,0,1156838672,1299432506,1981,1025,33,3301,1,2170,0,30,2,2,1,1,10,5,0,1,180,40,1,1,0,0,0,0,0,0,0,0,0,0,0
116253,0,1201061913,1299474620,1963,1025,33,3301,1,3103,0,50,2,2,2,0,37,1,0,1,174,30,0,0,30,40,158,168,0,0,20,1,1,33,3301
142863,0,1210313657,1299490202,1969,1019,33,3301,1,746,1,20,2,1,2,3,17,1,2,1,171,30,0,1,31,39,155,166,0,2,10,0,0,33,3301
144767,0,1210931814,1298833843,1979,1204,33,3301,1,1160,0,50,2,2,1,0,0,4,0,1,173,50,1,1,22,29,162,170,0,1,30,1,0,0,0
151308,0,1213005436,1299528157,1981,325,33,3301,1,2664,0,10,1,2,1,1,41,5,0,1,172,20,1,1,20,27,155,167,1,1,0,0,1,33,3301
178107,0,1220339031,1299516080,1983,1101,33,3301,1,468,0,20,0,0,1,0,29,2,0,1,177,40,1,0,22,25,160,175,0,1,20,1,1,44,4403
47141,0,1167647526,1299526423,1965,1130,33,3301,1,1826,0,30,0,0,2,1,38,1,2,1,172,10,1,1,30,42,160,171,0,0,0,0,0,0,0
256170,0,1244642098,1299236202,1982,805,33,3301,1,310,1,30,1,0,1,0,11,5,0,1,168,30,1,0,24,28,150,162,0,1,20,1,1,33,3301
276884,0,1251242881,1299485860,1981,427,33,3301,1,63,0,30,1,0,1,1,24,1,0,1,171,20,0,1,26,32,150,165,0,1,0,0,0,50,5000
298264,0,1260019294,1299409118,1986,504,33,3301,1,33,1,20,4,1,1,1,23,2,2,1,172,30,1,1,20,30,155,170,0,1,20,1,1,33,3301
56565,0,1174042103,1299471805,1981,1003,33,3301,1,84,1,10,7,1,1,1,3,1,0,1,174,20,1,16,23,29,155,169,0,1,0,0,0,0,0
322285,0,1267792767,1299492484,1981,629,33,3301,1,267,1,10,4,2,1,1,38,1,1,1,170,40,1,1,21,29,160,165,0,0,0,0,1,33,3301
328833,0,1269151878,1298729683,1974,1108,33,3301,1,153,0,30,2,2,1,3,32,1,0,1,171,20,0,1,26,36,155,170,0,0,0,0,0,33,3301
354864,0,1272647998,1299544192,1979,1123,33,3301,1,733,1,20,2,1,1,1,5,2,2,1,176,30,1,1,25,35,160,175,0,1,20,0,0,33,3301
372624,0,1274839666,1298456462,1987,1003,33,3301,1,5,0,30,4,0,1,1,23,1,0,1,173,20,1,1,0,0,155,175,0,1,0,0,1,33,3301
