142863,350324
144767,229087
144767,207984
151308,431365
47141,270759
47141,219361
256170,352430
298264,420684
372624,393556
372624,522288
372624,384959
372624,448422
11926,488504
11926,264771
11926,120870
416390,406395
444232,298326
444232,384542
444232,388495
444232,255819
444232,6980
444232,12997
444232,388495
444232,127037
458545,405234
458545,405234
458545,443167
458545,432322
458545,358517
458545,477643
458545,476547
458545,477093
458545,308344
458545,171297
458545,296464
508686,117509
511761,504626
87715,314874
87715,329342
117056,476129
117056,422537
117056,347563
117056,70152
117056,180182
117056,195601
117056,248870
207200,248733
212204,419834
212232,485582
212232,245095
212232,401773
222822,64234
227947,341216
254505,120417
254505,490689
254505,508393
254505,379101
254505,266723
258297,346775
258297,497935
258297,359952
258297,341216
262606,69593
262606,120239
262606,405040
262606,441692
262606,282701
262606,59668
262606,36319
262606,31871
262606,262645
262606,499610
262606,357375
262606,239241
262606,160120
262606,69593
262606,43971
262606,233417
262606,127913
262606,182852
262606,490994
262606,250513
262606,55301
262606,20745
262606,225581
262606,99865
262606,10802
274460,449204
355646,172608
66160,189462
66160,358678
66160,429593
66160,221466
66160,304110
420522,482320
420522,208469
420522,298340
420522,336482
420522,229575
420522,425503
420522,423724
12774,469675
470578,380589
79586,140273
79586,350403
79586,274441
79586,522008
79586,381259
79586,398441
79586,409643
79586,114283
79586,262724
493330,231794
493330,419105
493330,426614
506248,307323
506248,394704
508343,180182
118222,466789
118222,212819
118222,467842
118222,497348
118222,511577
118222,503491
118222,490476
35222,278643
143877,329926
234102,490318
234102,489863
234102,14779
234102,462198
234102,91307
234102,493684
234102,465165
234102,257778
234102,485144
234102,274196
234102,459161
234102,341736
234102,485144
234102,152592
234102,395633
234102,214254
234102,293306
234102,78308
234102,457647
234102,371475
234102,251504
234102,435823
234102,263246
234102,471088
234102,335562
234102,303602
322640,364230
326167,361725
326167,488874
342527,482052
343831,330566
343831,18162
343831,20771
367833,358074
385180,411619
385180,456459
385180,392001
385180,343836
385180,355383
385180,387167
385180,201650
385180,336175
68992,380775
68992,84273
68992,94062
68992,94062
414898,456459
414898,422537
414898,490353
414898,326452
448660,214456
481220,451048
481220,365437
487902,305178
487902,227860
487902,172276
487902,193337
487902,86548
487902,206937
487902,151263
487902,204054
487902,50653
487902,8028
487902,517471
513838,461911
18676,250385
18676,216828
18676,501245
18676,416340
18676,518166
18676,411883
18676,356800
91973,335206
91973,313454
91973,407238
26338,305596
123983,268296
164276,428361
164276,463088
164276,294024
164276,435492
164276,455882
164276,338241
164276,491168
164276,259687
173311,414321
173311,250183
173311,84587
173311,505079
173311,347796
173311,250183
173311,234086
173311,278551
173311,270355
173311,305078
173311,451245
173311,513759
173311,500412
173311,409168
173311,499764
173311,208545
173311,152984
173311,143246
198893,22819
198893,23541
198893,189348
198893,152122
204703,227860
204703,525738
231438,94574
231438,524738
258524,464803
298999,350993
303411,370449
303411,442332
346672,381424
397784,310596
397784,346665
397784,493436
397784,491205
410858,147799
410858,391371
410858,76935
410858,20771
410858,288323
410858,174533
410858,127037
410858,257778
410858,348567
410858,348567
410858,422090
410858,147799
410858,128916
499938,207514
508254,434486
508532,73534
508532,449796
22558,460490
22558,449209
22558,497144
22558,495157
22558,152122
22558,491253
140267,324017
160992,243828
40018,370190
218386,495648
218386,380393
218386,380393
218386,150873
218386,432604
218386,440505
241174,214851
241174,528208
244362,26047
245229,467648
245229,381259
245229,318814
269192,484096
269192,426188
269192,500726
269192,312298
297891,421603
297891,499945
297891,182990
370410,86080
370410,454367
370410,445375
370410,13997
370410,433951
370410,279155
370410,65348
435230,238958
435230,495927
435230,393556
435230,408306
435230,396560
435230,503623
453972,434486
453972,92863
453972,247863
453972,521001
459574,395146
459574,235508
459574,219361
459574,84194
482222,435512
482222,28716
482222,446820
482222,98631
80925,490353
80925,430648
502765,467087
502765,68313
502765,366649
502765,192783
506530,404410
1409,467386
1409,354134
1409,366538
1409,228496
1409,354134
1409,221449
1409,377452
1409,170493
1409,453840
1409,322183
1409,296876
1409,231944
1409,329539
1409,242641
1409,178570
1409,294826
1409,39538
1409,506337
1409,419681
1409,534120
1409,170493
1409,288946
527570,3767
533908,533908
89910,71796
89910,330462
89910,490943
89910,31228
89910,184525
89910,425396
89910,492957
89910,154135
25773,69920
148250,207461
184781,290789
184781,409079
184781,293840
184781,500961
184781,310960
184781,282701
184781,271807
184781,468614
184781,215645
184781,340080
184781,443368
184781,506413
184781,290789
221698,361706
251332,502499
384264,320839
384264,332043
384264,287046
384264,322937
408683,179557
441158,114283
79167,12850
79167,91307
79167,462710
79167,450696
79167,468316
481906,353776
481906,465573
481906,315103
481906,324995
481906,378870
481906,471211
481906,34771
15107,472689
15107,489219
15107,371359
15107,187692
15107,373359
15107,71504
15107,402881
15107,397046
15107,13612
15107,77267
15107,306056
15107,225691
15107,118179
15107,225691
15107,470652
15107,306262
15107,306262
15107,306262
15107,306262
15107,306262
15107,316489
15107,229354
15107,175911
15107,77243
15107,310053
15107,246080
15107,246080
15107,517471
15107,244785
500594,488316
500594,32636
517378,423304
521064,507792
521064,374276
521064,521064
521064,24843
521064,213877
521064,145603
521064,145603
521064,520021
521064,253897
521064,204604
521064,145603
521064,171799
521064,507792
521064,532052
521064,269122
521064,21343
521064,231842
521064,534100
521064,145603
521064,280814
521064,221475
521064,499610
521064,384207
521064,292646
528248,402501
528359,35166
1773,419160
1773,377723
1773,335819
1773,458582
1773,235087
91814,397037
91814,485080
91814,57527
91814,515492
132252,421606
132252,137919
132252,277898
132252,144145
132252,234260
132252,451307
132252,12563
132252,377046
132252,337909
132252,291780
132252,10898
132252,192107
132252,64742
132252,124787
132252,377046
132252,465178
132252,373501
132252,4366
132252,8997
132252,395638
132252,89844
132252,378859
132252,378859
132252,103683
132252,427010
132252,251917
